1,0.9,6.57506e-33
1,1,6.90313e-50
0.9,1,6.61852e-33
1,0.9,6.57506e-33


0.85,0.925,0.0168875
1,0.9,6.57506e-33
0.9,1,6.61852e-33
0.85,0.925,0.0168875


0.775,0.925,0.0221843
0.85,0.925,0.0168875
0.8,1,1.02891e-32
0.775,0.925,0.0221843


1,0.8,1.02502e-32
1,0.9,6.57506e-33
0.9,0.85,0.0216272
1,0.8,1.02502e-32


0.5625,0.925,0.0315247
0.666667,0.916667,0.0305475
0.6,1,1.4682e-32
0.5625,0.925,0.0315247


1,0.8,1.02502e-32
0.9,0.85,0.0216272
0.88,0.76,0.0347349
1,0.8,1.02502e-32


0.666667,0.916667,0.0305475
0.7,1,1.28559e-32
0.6,1,1.4682e-32
0.666667,0.916667,0.0305475


0.8,0.8,0.0457276
0.9,0.85,0.0216272
0.85,0.925,0.0168875
0.8,0.8,0.0457276


0.75,0.7,0.0705444
0.8,0.8,0.0457276
0.714286,0.785714,0.0611636
0.75,0.7,0.0705444


0.88,0.76,0.0347349
0.9,0.85,0.0216272
0.8,0.8,0.0457276
0.88,0.76,0.0347349


0.75,0.7,0.0705444
0.88,0.76,0.0347349
0.8,0.8,0.0457276
0.75,0.7,0.0705444


0.866667,0.666667,0.046183
1,0.7,1.28436e-32
0.88,0.76,0.0347349
0.866667,0.666667,0.046183


0.5625,0.925,0.0315247
0.6,1,1.4682e-32
0.5,1,1.596e-32
0.5625,0.925,0.0315247


0.625,0.85,0.053956
0.714286,0.785714,0.0611636
0.733333,0.866667,0.0404103
0.625,0.85,0.053956


0.5625,0.925,0.0315247
0.625,0.85,0.053956
0.666667,0.916667,0.0305475
0.5625,0.925,0.0315247


0.55,0.85,0.05876
0.625,0.775,0.0742453
0.625,0.85,0.053956
0.55,0.85,0.05876


0.377641,0.780867,0.0891519
0.460829,0.814233,0.0750592
0.331,0.827502,0.0748602
0.377641,0.780867,0.0891519


0.5,1,1.596e-32
0.475,0.925,0.033743
0.5625,0.925,0.0315247
0.5,1,1.596e-32


0.5,1,1.596e-32
0.4,1,1.68155e-32
0.475,0.925,0.033743
0.5,1,1.596e-32


0.495523,0.436681,0.146913
0.468053,0.491209,0.143804
0.452848,0.4006,0.154385
0.495523,0.436681,0.146913


0.380746,0.669012,0.119285
0.363993,0.584263,0.137216
0.436766,0.613186,0.127639
0.380746,0.669012,0.119285


0.348344,0.505103,0.149829
0.400596,0.452851,0.153337
0.418072,0.53032,0.142705
0.348344,0.505103,0.149829


0.257695,0.495389,0.152651
0.348344,0.505103,0.149829
0.287837,0.552762,0.144786
0.257695,0.495389,0.152651


0.539301,0.608486,0.118843
0.488752,0.572863,0.130264
0.540738,0.53254,0.130297
0.539301,0.608486,0.118843


0.622059,0.673548,0.0963995
0.539301,0.608486,0.118843
0.619266,0.577193,0.112509
0.622059,0.673548,0.0963995


0.537796,0.688064,0.103502
0.436766,0.613186,0.127639
0.539301,0.608486,0.118843
0.537796,0.688064,0.103502


0.312273,0.4528,0.156624
0.400596,0.452851,0.153337
0.348344,0.505103,0.149829
0.312273,0.4528,0.156624


0.540708,0.474884,0.13734
0.558076,0.373915,0.143908
0.614159,0.400982,0.132213
0.540708,0.474884,0.13734


0.488752,0.572863,0.130264
0.468053,0.491209,0.143804
0.540738,0.53254,0.130297
0.488752,0.572863,0.130264


0.495523,0.436681,0.146913
0.558076,0.373915,0.143908
0.540708,0.474884,0.13734
0.495523,0.436681,0.146913


0.468053,0.491209,0.143804
0.495523,0.436681,0.146913
0.540708,0.474884,0.13734
0.468053,0.491209,0.143804


0.452848,0.4006,0.154385
0.5051,0.348348,0.152893
0.495523,0.436681,0.146913
0.452848,0.4006,0.154385


0.625,0.775,0.0742453
0.622059,0.673548,0.0963995
0.714286,0.785714,0.0611636
0.625,0.775,0.0742453


0.460829,0.814233,0.0750592
0.537339,0.768171,0.0840185
0.55,0.85,0.05876
0.460829,0.814233,0.0750592


0.475,0.925,0.033743
0.460829,0.814233,0.0750592
0.55,0.85,0.05876
0.475,0.925,0.033743


0.377641,0.780867,0.0891519
0.456805,0.702016,0.107038
0.460829,0.814233,0.0750592
0.377641,0.780867,0.0891519


0.475,0.925,0.033743
0.364302,0.910756,0.0417205
0.460829,0.814233,0.0750592
0.475,0.925,0.033743


0.299867,0.749671,0.100889
0.270898,0.67725,0.120822
0.380746,0.669012,0.119285
0.299867,0.749671,0.100889


0.312273,0.4528,0.156624
0.348344,0.505103,0.149829
0.257695,0.495389,0.152651
0.312273,0.4528,0.156624


0.697445,0.649618,0.0881178
0.775,0.625,0.074613
0.75,0.7,0.0705444
0.697445,0.649618,0.0881178


0.619266,0.577193,0.112509
0.697445,0.649618,0.0881178
0.622059,0.673548,0.0963995
0.619266,0.577193,0.112509


0.682897,0.552478,0.103783
0.775,0.625,0.074613
0.697445,0.649618,0.0881178
0.682897,0.552478,0.103783


0.495523,0.436681,0.146913
0.5051,0.348348,0.152893
0.558076,0.373915,0.143908
0.495523,0.436681,0.146913


0.761684,0.454078,0.0929412
0.85,0.55,0.0593367
0.747999,0.527191,0.0910915
0.761684,0.454078,0.0929412


0.925,0.475,0.0342476
0.85,0.55,0.0593367
0.838368,0.43677,0.0691855
0.925,0.475,0.0342476


0.925,0.475,0.0342476
0.928571,0.571429,0.0301497
0.85,0.55,0.0593367
0.925,0.475,0.0342476


0.85,0.55,0.0593367
0.866667,0.666667,0.046183
0.775,0.625,0.074613
0.85,0.55,0.0593367


0.88,0.76,0.0347349
1,0.7,1.28436e-32
1,0.8,1.02502e-32
0.88,0.76,0.0347349


0.775,0.625,0.074613
0.866667,0.666667,0.046183
0.75,0.7,0.0705444
0.775,0.625,0.074613


0.928571,0.571429,0.0301497
1,0.6,1.47561e-32
0.866667,0.666667,0.046183
0.928571,0.571429,0.0301497


0.910756,0.364303,0.0427583
0.925,0.475,0.0342476
0.838368,0.43677,0.0691855
0.910756,0.364303,0.0427583


1,0.6,1.47561e-32
1,0.7,1.28436e-32
0.866667,0.666667,0.046183
1,0.6,1.47561e-32


0.775,0.925,0.0221843
0.8,1,1.02891e-32
0.7,1,1.28559e-32
0.775,0.925,0.0221843


0.8,0.8,0.0457276
0.775,0.925,0.0221843
0.733333,0.866667,0.0404103
0.8,0.8,0.0457276


0.85,0.925,0.0168875
0.9,1,6.61852e-33
0.8,1,1.02891e-32
0.85,0.925,0.0168875


0.8,0.8,0.0457276
0.85,0.925,0.0168875
0.775,0.925,0.0221843
0.8,0.8,0.0457276


0.9,0.85,0.0216272
1,0.9,6.57506e-33
0.85,0.925,0.0168875
0.9,0.85,0.0216272


0.75,0.7,0.0705444
0.866667,0.666667,0.046183
0.88,0.76,0.0347349
0.75,0.7,0.0705444


0.733333,0.866667,0.0404103
0.714286,0.785714,0.0611636
0.8,0.8,0.0457276
0.733333,0.866667,0.0404103


0.666667,0.916667,0.0305475
0.733333,0.866667,0.0404103
0.775,0.925,0.0221843
0.666667,0.916667,0.0305475


0.666667,0.916667,0.0305475
0.625,0.85,0.053956
0.733333,0.866667,0.0404103
0.666667,0.916667,0.0305475


0.7,1,1.28559e-32
0.666667,0.916667,0.0305475
0.775,0.925,0.0221843
0.7,1,1.28559e-32


0.5625,0.925,0.0315247
0.55,0.85,0.05876
0.625,0.85,0.053956
0.5625,0.925,0.0315247


0.4,1,1.68155e-32
0.364302,0.910756,0.0417205
0.475,0.925,0.033743
0.4,1,1.68155e-32


0.163805,0.81903,0.0795701
0.181236,0.90618,0.0450929
0.0906178,0.90618,0.0449956
0.163805,0.81903,0.0795701


0.147597,0.737989,0.105476
0.163805,0.81903,0.0795701
0.0819027,0.81903,0.0792093
0.147597,0.737989,0.105476


0.147597,0.737989,0.105476
0.221396,0.737989,0.105418
0.163805,0.81903,0.0795701
0.147597,0.737989,0.105476


0.163805,0.81903,0.0795701
0.245708,0.81903,0.0791929
0.181236,0.90618,0.0450929
0.163805,0.81903,0.0795701


0.132516,0.662585,0.124391
0.118491,0.592459,0.137549
0.177737,0.592459,0.138596
0.132516,0.662585,0.124391


0.364302,0.910756,0.0417205
0.4,1,1.68155e-32
0.3,1,1.731e-32
0.364302,0.910756,0.0417205


0.245708,0.81903,0.0791929
0.331,0.827502,0.0748602
0.271854,0.90618,0.044693
0.245708,0.81903,0.0791929


0.55,0.85,0.05876
0.5625,0.925,0.0315247
0.475,0.925,0.033743
0.55,0.85,0.05876


0.364302,0.910756,0.0417205
0.3,1,1.731e-32
0.271854,0.90618,0.044693
0.364302,0.910756,0.0417205


0.928571,0.571429,0.0301497
1,0.5,1.61578e-32
1,0.6,1.47561e-32
0.928571,0.571429,0.0301497


0.697445,0.649618,0.0881178
0.619266,0.577193,0.112509
0.682897,0.552478,0.103783
0.697445,0.649618,0.0881178


0.537339,0.768171,0.0840185
0.537796,0.688064,0.103502
0.625,0.775,0.0742453
0.537339,0.768171,0.0840185


0.537339,0.768171,0.0840185
0.456805,0.702016,0.107038
0.537796,0.688064,0.103502
0.537339,0.768171,0.0840185


0.714286,0.785714,0.0611636
0.625,0.85,0.053956
0.625,0.775,0.0742453
0.714286,0.785714,0.0611636


0.118491,0.592459,0.137549
0.0592455,0.592459,0.135813
0.105472,0.527364,0.145937
0.118491,0.592459,0.137549


0.3,1,1.731e-32
0.2,1,1.75307e-32
0.271854,0.90618,0.044693
0.3,1,1.731e-32


0.105472,0.527364,0.145937
0.0933559,0.466785,0.150384
0.140034,0.466785,0.152657
0.105472,0.527364,0.145937


0.0906178,0.90618,0.0449956
0.0819027,0.81903,0.0792093
0.163805,0.81903,0.0795701
0.0906178,0.90618,0.0449956


-0.0977524,0.903646,0.044647
-1.13714e-07,0.901218,0.0466105
-1.24798e-07,1,1.73427e-32
-0.0977524,0.903646,0.044647


-0.0977524,0.903646,0.044647
-0.0875464,0.811619,0.0791419
-1.13714e-07,0.901218,0.0466105
-0.0977524,0.903646,0.044647


-0.071372,0.566957,0.133267
-0.0146768,0.566957,0.136193
-8.09319e-08,0.646596,0.124472
-0.071372,0.566957,0.133267


0.0906178,0.90618,0.0449956
-1.13714e-07,0.901218,0.0466105
0.0819027,0.81903,0.0792093
0.0906178,0.90618,0.0449956


0.0999999,1,1.75262e-32
0.0906178,0.90618,0.0449956
0.181236,0.90618,0.0450929
0.0999999,1,1.75262e-32


0.0999999,1,1.75262e-32
-1.24798e-07,1,1.73427e-32
0.0906178,0.90618,0.0449956
0.0999999,1,1.75262e-32


0.0662581,0.662585,0.123164
0.0592455,0.592459,0.135813
0.118491,0.592459,0.137549
0.0662581,0.662585,0.123164


-0.107586,0.724225,0.103775
-0.109877,0.640902,0.121039
-0.0595887,0.683252,0.114927
-0.107586,0.724225,0.103775


-0.214987,0.486245,0.128614
-0.268939,0.561459,0.121501
-0.315843,0.486245,0.120821
-0.214987,0.486245,0.128614


-0.0620509,0.425961,0.140129
-0.114131,0.486245,0.136016
-0.157541,0.414311,0.131645
-0.0620509,0.425961,0.140129


-0.173968,0.640907,0.117909
-0.244027,0.682056,0.107119
-0.228125,0.620653,0.11792
-0.173968,0.640907,0.117909


-0.136852,0.581074,0.128057
-0.173968,0.640907,0.117909
-0.212793,0.561453,0.125283
-0.136852,0.581074,0.128057


-0.114131,0.486245,0.136016
-0.136852,0.581074,0.128057
-0.162861,0.523391,0.131166
-0.114131,0.486245,0.136016


-0.109877,0.640902,0.121039
-0.173968,0.640907,0.117909
-0.136852,0.581074,0.128057
-0.109877,0.640902,0.121039


-8.09319e-08,0.646596,0.124472
-0.109877,0.640902,0.121039
-0.071372,0.566957,0.133267
-8.09319e-08,0.646596,0.124472


-0.107586,0.724225,0.103775
-0.173968,0.640907,0.117909
-0.109877,0.640902,0.121039
-0.107586,0.724225,0.103775


-0.107586,0.724225,0.103775
-0.194026,0.724229,0.100509
-0.173968,0.640907,0.117909
-0.107586,0.724225,0.103775


-0.0875464,0.811619,0.0791419
-0.107586,0.724225,0.103775
-0.00929999,0.725602,0.10638
-0.0875464,0.811619,0.0791419


-0.00638472,0.811619,0.0806854
-0.0875464,0.811619,0.0791419
-0.00929999,0.725602,0.10638
-0.00638472,0.811619,0.0806854


0.0737985,0.737989,0.104723
-0.00638472,0.811619,0.0806854
-0.00929999,0.725602,0.10638
0.0737985,0.737989,0.104723


0.0819027,0.81903,0.0792093
-1.13714e-07,0.901218,0.0466105
-0.00638472,0.811619,0.0806854
0.0819027,0.81903,0.0792093


-0.0977524,0.903646,0.044647
-0.193015,0.903646,0.0434135
-0.0875464,0.811619,0.0791419
-0.0977524,0.903646,0.044647


-0.194026,0.724229,0.100509
-0.244027,0.682056,0.107119
-0.173968,0.640907,0.117909
-0.194026,0.724229,0.100509


0.158208,0.527364,0.147608
0.140034,0.466785,0.152657
0.19503,0.487581,0.152745
0.158208,0.527364,0.147608


0.19503,0.487581,0.152745
0.140034,0.466785,0.152657
0.173024,0.432565,0.156157
0.19503,0.487581,0.152745


0.177737,0.592459,0.138596
0.118491,0.592459,0.137549
0.158208,0.527364,0.147608
0.177737,0.592459,0.138596


0.243841,0.609605,0.135644
0.177737,0.592459,0.138596
0.21859,0.546481,0.14608
0.243841,0.609605,0.135644


0.198774,0.662585,0.124838
0.132516,0.662585,0.124391
0.177737,0.592459,0.138596
0.198774,0.662585,0.124838


0.105472,0.527364,0.145937
0.140034,0.466785,0.152657
0.158208,0.527364,0.147608
0.105472,0.527364,0.145937


0.118491,0.592459,0.137549
0.105472,0.527364,0.145937
0.158208,0.527364,0.147608
0.118491,0.592459,0.137549


0.21859,0.546481,0.14608
0.177737,0.592459,0.138596
0.158208,0.527364,0.147608
0.21859,0.546481,0.14608


0.132516,0.662585,0.124391
0.0662581,0.662585,0.123164
0.118491,0.592459,0.137549
0.132516,0.662585,0.124391


0.0527359,0.527364,0.143692
0.0466779,0.466785,0.147661
0.0933559,0.466785,0.150384
0.0527359,0.527364,0.143692


0.0592455,0.592459,0.135813
0.0527359,0.527364,0.143692
0.105472,0.527364,0.145937
0.0592455,0.592459,0.135813


0.0592455,0.592459,0.135813
-0.0146768,0.566957,0.136193
0.0527359,0.527364,0.143692
0.0592455,0.592459,0.135813


0.0933559,0.466785,0.150384
0.0821056,0.410534,0.15153
0.123158,0.410534,0.154347
0.0933559,0.466785,0.150384


-1,-1e-05,6.87993e-35
-1,-0.0871521,5.21457e-33
-0.934142,-0.0657887,0.0073973
-1,-1e-05,6.87993e-35


-0.940834,-1e-05,2.29696e-33
-1,-1e-05,6.87993e-35
-0.934142,-0.0657887,0.0073973
-0.940834,-1e-05,2.29696e-33


-0.932668,-0.127296,0.0124424
-1,-0.0871521,5.21457e-33
-1,-0.186675,9.0217e-33
-0.932668,-0.127296,0.0124424


-0.887484,-0.24996,0.029386
-0.932668,-0.127296,0.0124424
-1,-0.186675,9.0217e-33
-0.887484,-0.24996,0.029386


-0.872944,-0.148781,0.0233496
-0.855981,-0.0921576,0.0177319
-0.932668,-0.127296,0.0124424
-0.872944,-0.148781,0.0233496


-0.880987,-0.0485462,0.00895774
-0.890001,-1e-05,3.30718e-33
-0.940834,-1e-05,2.29696e-33
-0.880987,-0.0485462,0.00895774


-0.887484,-0.24996,0.029386
-1,-0.186675,9.0217e-33
-1,-0.288341,1.12129e-32
-0.887484,-0.24996,0.029386


-0.931213,-0.325363,0.0216666
-0.867131,-0.351435,0.039442
-0.887484,-0.24996,0.029386
-0.931213,-0.325363,0.0216666


-1,-0.390006,1.2453e-32
-0.931213,-0.325363,0.0216666
-1,-0.288341,1.12129e-32
-1,-0.390006,1.2453e-32


-1,-0.390006,1.2453e-32
-0.930868,-0.425885,0.0235717
-0.931213,-0.325363,0.0216666
-1,-0.390006,1.2453e-32


-0.855981,-0.0921576,0.0177319
-0.880987,-0.0485462,0.00895774
-0.934142,-0.0657887,0.0073973
-0.855981,-0.0921576,0.0177319


-0.795064,-0.134927,0.0306302
-0.855981,-0.0921576,0.0177319
-0.872944,-0.148781,0.0233496
-0.795064,-0.134927,0.0306302


-0.819827,-0.0429083,0.0105368
-0.788335,-1e-05,4.93739e-33
-0.839168,-1e-05,4.21592e-33
-0.819827,-0.0429083,0.0105368


-0.807927,-0.087129,0.0205821
-0.819827,-0.0429083,0.0105368
-0.855981,-0.0921576,0.0177319
-0.807927,-0.087129,0.0205821


-0.795064,-0.134927,0.0306302
-0.807927,-0.087129,0.0205821
-0.855981,-0.0921576,0.0177319
-0.795064,-0.134927,0.0306302


-0.795064,-0.134927,0.0306302
-0.755297,-0.0854296,0.0235164
-0.807927,-0.087129,0.0205821
-0.795064,-0.134927,0.0306302


-0.776557,-0.042909,0.0119955
-0.788335,-1e-05,4.93739e-33
-0.819827,-0.0429083,0.0105368
-0.776557,-0.042909,0.0119955


-0.807927,-0.087129,0.0205821
-0.776557,-0.042909,0.0119955
-0.819827,-0.0429083,0.0105368
-0.807927,-0.087129,0.0205821


-0.755297,-0.0854296,0.0235164
-0.719315,-0.0406438,0.0129473
-0.776557,-0.042909,0.0119955
-0.755297,-0.0854296,0.0235164


-0.819827,-0.0429083,0.0105368
-0.880987,-0.0485462,0.00895774
-0.855981,-0.0921576,0.0177319
-0.819827,-0.0429083,0.0105368


-0.839168,-1e-05,4.21592e-33
-0.890001,-1e-05,3.30718e-33
-0.880987,-0.0485462,0.00895774
-0.839168,-1e-05,4.21592e-33


-0.930868,-0.425885,0.0235717
-1,-0.390006,1.2453e-32
-1,-0.491672,1.29036e-32
-0.930868,-0.425885,0.0235717


-0.786109,-0.365007,0.0578817
-0.80794,-0.288962,0.0482867
-0.867131,-0.351435,0.039442
-0.786109,-0.365007,0.0578817


-0.604993,-0.441466,0.0909631
-0.560087,-0.402868,0.0944172
-0.613226,-0.365945,0.0851097
-0.604993,-0.441466,0.0909631


-0.707767,-0.37813,0.0726425
-0.690794,-0.443275,0.0785692
-0.613226,-0.365945,0.0851097
-0.707767,-0.37813,0.0726425


-0.596375,-0.520514,0.0929217
-0.541492,-0.465726,0.0994189
