2.000000000000000042e-02,0.000000000000000000e+00,3.571360000000000208e-34
2.000000000000000042e-02,2.000000000000000042e-02,9.332879999999999995e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.060509999999999980e-49
0.000000000000000000e+00,0.000000000000000000e+00,1.060509999999999980e-49
2.000000000000000042e-02,2.000000000000000042e-02,9.332879999999999995e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.060509999999999980e-49
2.000000000000000042e-02,0.000000000000000000e+00,3.571360000000000208e-34
4.000000000000000083e-02,2.000000000000000042e-02,1.655110000000000001e-03
2.000000000000000042e-02,0.000000000000000000e+00,3.571360000000000208e-34
4.000000000000000083e-02,2.000000000000000042e-02,1.655110000000000001e-03
2.000000000000000042e-02,2.000000000000000042e-02,9.332879999999999995e-04
4.000000000000000083e-02,0.000000000000000000e+00,6.077269999999999913e-34
5.999999999999999778e-02,0.000000000000000000e+00,8.114639999999999619e-34
5.999999999999999778e-02,2.000000000000000042e-02,2.255640000000000162e-03
4.000000000000000083e-02,0.000000000000000000e+00,6.077269999999999913e-34
4.000000000000000083e-02,0.000000000000000000e+00,6.077269999999999913e-34
5.999999999999999778e-02,2.000000000000000042e-02,2.255640000000000162e-03
4.000000000000000083e-02,2.000000000000000042e-02,1.655110000000000001e-03
4.000000000000000083e-02,0.000000000000000000e+00,6.077269999999999913e-34
5.999999999999999778e-02,0.000000000000000000e+00,8.114639999999999619e-34
8.000000000000000167e-02,2.000000000000000042e-02,2.772979999999999976e-03
5.999999999999999778e-02,0.000000000000000000e+00,8.114639999999999619e-34
5.999999999999999778e-02,0.000000000000000000e+00,8.114639999999999619e-34
8.000000000000000167e-02,2.000000000000000042e-02,2.772979999999999976e-03
5.999999999999999778e-02,2.000000000000000042e-02,2.255640000000000162e-03
5.999999999999999778e-02,0.000000000000000000e+00,8.114639999999999619e-34
8.000000000000000167e-02,0.000000000000000000e+00,9.856859999999999153e-34
1.000000000000000056e-01,0.000000000000000000e+00,1.138200000000000033e-33
1.000000000000000056e-01,2.000000000000000042e-02,3.227349999999999924e-03
1.000000000000000056e-01,2.000000000000000042e-02,3.227349999999999924e-03
8.000000000000000167e-02,0.000000000000000000e+00,9.856859999999999153e-34
1.199999999999999956e-01,2.000000000000000042e-02,3.631109999999999893e-03
1.000000000000000056e-01,0.000000000000000000e+00,1.138200000000000033e-33
1.000000000000000056e-01,2.000000000000000042e-02,3.227349999999999924e-03
1.199999999999999956e-01,0.000000000000000000e+00,1.273499999999999920e-33
1.400000000000000133e-01,0.000000000000000000e+00,1.394489999999999959e-33
1.199999999999999956e-01,0.000000000000000000e+00,1.273499999999999920e-33
1.199999999999999956e-01,0.000000000000000000e+00,1.273499999999999920e-33
1.400000000000000133e-01,2.000000000000000042e-02,3.992589999999999854e-03
1.199999999999999956e-01,0.000000000000000000e+00,1.273499999999999920e-33
1.400000000000000133e-01,0.000000000000000000e+00,1.394489999999999959e-33
1.600000000000000033e-01,0.000000000000000000e+00,1.503259999999999917e-33
1.600000000000000033e-01,2.000000000000000042e-02,4.317760000000000348e-03
1.400000000000000133e-01,0.000000000000000000e+00,1.394489999999999959e-33
1.400000000000000133e-01,0.000000000000000000e+00,1.394489999999999959e-33
1.600000000000000033e-01,2.000000000000000042e-02,4.317760000000000348e-03
1.400000000000000133e-01,2.000000000000000042e-02,3.992589999999999854e-03
1.600000000000000033e-01,0.000000000000000000e+00,1.503259999999999917e-33
1.799999999999999933e-01,0.000000000000000000e+00,1.601320000000000027e-33
1.799999999999999933e-01,2.000000000000000042e-02,4.611080000000000040e-03
1.600000000000000033e-01,0.000000000000000000e+00,1.503259999999999917e-33
1.600000000000000033e-01,0.000000000000000000e+00,1.503259999999999917e-33
1.799999999999999933e-01,2.000000000000000042e-02,4.611080000000000040e-03
1.600000000000000033e-01,2.000000000000000042e-02,4.317760000000000348e-03
1.799999999999999933e-01,0.000000000000000000e+00,1.601320000000000027e-33
2.000000000000000111e-01,0.000000000000000000e+00,1.689870000000000059e-33
2.000000000000000111e-01,2.000000000000000042e-02,4.876029999999999948e-03
1.799999999999999933e-01,0.000000000000000000e+00,1.601320000000000027e-33
1.799999999999999933e-01,0.000000000000000000e+00,1.601320000000000027e-33
2.000000000000000111e-01,2.000000000000000042e-02,4.876029999999999948e-03
1.799999999999999933e-01,0.000000000000000000e+00,1.601320000000000027e-33
2.000000000000000111e-01,0.000000000000000000e+00,1.689870000000000059e-33
2.200000000000000011e-01,2.000000000000000042e-02,5.115360000000000219e-03
2.000000000000000111e-01,0.000000000000000000e+00,1.689870000000000059e-33
2.200000000000000011e-01,2.000000000000000042e-02,5.115360000000000219e-03
2.000000000000000111e-01,0.000000000000000000e+00,1.689870000000000059e-33
2.200000000000000011e-01,0.000000000000000000e+00,1.769839999999999849e-33
2.399999999999999911e-01,2.000000000000000042e-02,5.331319999999999636e-03
2.200000000000000011e-01,0.000000000000000000e+00,1.769839999999999849e-33
2.200000000000000011e-01,0.000000000000000000e+00,1.769839999999999849e-33
2.399999999999999911e-01,2.000000000000000042e-02,5.331319999999999636e-03
2.200000000000000011e-01,2.000000000000000042e-02,5.115360000000000219e-03
2.200000000000000011e-01,0.000000000000000000e+00,1.769839999999999849e-33
2.399999999999999911e-01,0.000000000000000000e+00,1.841979999999999961e-33
2.600000000000000089e-01,0.000000000000000000e+00,1.906920000000000073e-33
2.600000000000000089e-01,2.000000000000000042e-02,5.525750000000000280e-03
2.399999999999999911e-01,0.000000000000000000e+00,1.841979999999999961e-33
2.399999999999999911e-01,0.000000000000000000e+00,1.841979999999999961e-33
2.600000000000000089e-01,2.000000000000000042e-02,5.525750000000000280e-03
2.399999999999999911e-01,2.000000000000000042e-02,5.331319999999999636e-03
2.399999999999999911e-01,0.000000000000000000e+00,1.841979999999999961e-33
2.600000000000000089e-01,0.000000000000000000e+00,1.906920000000000073e-33
2.600000000000000089e-01,0.000000000000000000e+00,1.906920000000000073e-33
2.800000000000000266e-01,2.000000000000000042e-02,5.700189999999999944e-03
2.600000000000000089e-01,2.000000000000000042e-02,5.525750000000000280e-03
2.600000000000000089e-01,0.000000000000000000e+00,1.906920000000000073e-33
2.800000000000000266e-01,0.000000000000000000e+00,1.965170000000000008e-33
2.999999999999999889e-01,0.000000000000000000e+00,2.017170000000000041e-33
2.999999999999999889e-01,2.000000000000000042e-02,5.855929999999999643e-03
2.800000000000000266e-01,0.000000000000000000e+00,1.965170000000000008e-33
2.800000000000000266e-01,0.000000000000000000e+00,1.965170000000000008e-33
2.999999999999999889e-01,2.000000000000000042e-02,5.855929999999999643e-03
2.800000000000000266e-01,2.000000000000000042e-02,5.700189999999999944e-03
2.800000000000000266e-01,0.000000000000000000e+00,1.965170000000000008e-33
2.999999999999999889e-01,0.000000000000000000e+00,2.017170000000000041e-33
3.200000000000000067e-01,2.000000000000000042e-02,5.994049999999999899e-03
2.999999999999999889e-01,0.000000000000000000e+00,2.017170000000000041e-33
2.999999999999999889e-01,0.000000000000000000e+00,2.017170000000000041e-33
2.999999999999999889e-01,2.000000000000000042e-02,5.855929999999999643e-03
2.999999999999999889e-01,0.000000000000000000e+00,2.017170000000000041e-33
3.400000000000000244e-01,2.000000000000000042e-02,6.115469999999999587e-03
3.200000000000000067e-01,0.000000000000000000e+00,2.063289999999999875e-33
3.200000000000000067e-01,0.000000000000000000e+00,2.063289999999999875e-33
3.400000000000000244e-01,2.000000000000000042e-02,6.115469999999999587e-03
3.200000000000000067e-01,2.000000000000000042e-02,5.994049999999999899e-03
3.200000000000000067e-01,0.000000000000000000e+00,2.063289999999999875e-33
3.400000000000000244e-01,0.000000000000000000e+00,2.103830000000000009e-33
3.599999999999999867e-01,0.000000000000000000e+00,2.139050000000000077e-33
3.599999999999999867e-01,2.000000000000000042e-02,6.220960000000000205e-03
3.400000000000000244e-01,0.000000000000000000e+00,2.103830000000000009e-33
3.400000000000000244e-01,0.000000000000000000e+00,2.103830000000000009e-33
3.599999999999999867e-01,2.000000000000000042e-02,6.220960000000000205e-03
